document_id|segment_id|awajun_text
AGR0062_segmented.txt|33911|Tsugki tikish ayamtainum yapajinau asa eke kumpaji aidaunak waintsui, wagki papi augbauk atushat batsamsa augmau asamtai
AGR0062_segmented.txt|33912|Nii anentaimui kumpag waitchau aidauwaitak augmatjuschajaintash, dushiktunchajaintash tusa, nuwigtush agagchajaintash kistian chichaman chichata dekatsui tusa, wagki kistian chichaman chichakushkam inia chichamjai pachimu asamtai
AGR0062_segmented.txt|33913|¿Utugmainaita Tsugki kumpaji aidaujai iinia chicham aidaun dekatnume tusaish?
AGR0062_segmented.txt|33914|Ausam dekattame kuashat chicham aidau ayá nunu iina nugken perunum, nuniakum agagta iina chichame weantu aina nuna dakitus diyamu juju agagtatam duka wajaki augmattsatin agagtatme waji utugchata wainme iinia chichamunmash nunu pachisam nuwigtu wajuk ujanimainaita iinia chicham ibau kuashat iina nugken aya nunu
AGR0062_segmented.txt|33915|Agagta wajaki augmattsatin, mamiksa disam wajuk agataiyaita nunu, apa, duku, jintinkagtin ujaktin asam, kuashat iinia chicham chichatai nugkanum ayá nunu pachisam nuwigtu nuna dakitus diina nunu pachismeshkam, tuja agakum shiig diisam agagta muun utuim, yaig utuim aidau, etsegkatasa ikatai aidauematagsa ikatai aidaushkam nuwigtu daa aidau, ashi agamunum
AGR0062_segmented.txt|33916|Jitusa ausami aganbauwa nunu
AGR0062_segmented.txt|33917|¿Takamtak juwamuchukait ibau dakitdayamu ai?
AGR0062_segmented.txt|33918|Papi aujin nipnumia tawai: weenjash atsa juwakainjash. kumpaji loretonmaya tawai: jimaituk dakaekata tawai. dakittsan juu ayamtainmayan diyag duka chajap tujutuina nuna, loreto akinau asamtai. tikish nuwa aina nunu loretonmayai tipa waitkagsainum. wagki akinauwaitjai nip untsu mina dukug Chachapoyas, ¿wisha wajimpaikja?. aents ikam puju takata egak weuk takamtak yujawai, pegkegchau chichagmash tatsui aimkagkesh, ayamjumatsui. aan batsamin ainawai tusa idaiyainawai: takamtak batsatu. Yama shimamu pachisa chichamunak, uchi aidaujai chichajai nuniakun tajai: tikish nugkanum wemi takuish, ¿nugkash wajuku mamikmainaitme pegkegka atsa pegkegchauka?; dita tuinawai nugka pegkeg mamikmainaitji. dita chichamek utugchatchi dita wajuk chichauk ainawa dui, wajugkuk aidawa dui
AGR0062_segmented.txt|33921|Iina nugken perunum, antsag tikish nugkanum ajantunisa niiniashbauwa duka iina chichamega nunuwai
AGR0062_segmented.txt|33922|Juju dushikagtus dijatuina duka dita ima senchi jumamkitagtus wekegainawai kuishkinmakesh nuniashkush apach chichaman wii ima shiig chichajai tusag. (…) chichama duka makichik agasbauchi tuinawai: apach america latinanmaya aidauk apach chicham juti aidauti ima shiig chichainaji, iina chichame ima pegkejai tinu ainawai,
AGR0062_segmented.txt|33923|Tujash ima senchi utugchat awa duka ii batsatkamunmak awai, perunum apach chichaina nunu anentaimainawai nuninak tuinawai ii ima shiig chichaji tusag, tujash nuninchauwai wagki tamashkam tuke chichamak andino aidau chicham iwayamush awai, nunin asamtai wii ima shiig chichajai tusaish tumaitsui
AGR0062_segmented.txt|33925|Jimaja ausam amuku asam tsentsakta tuwaita pegkeg nunu nuwigtu inimauwa nunu aimkata
AGR0062_segmented.txt|33926|¿Tuna mamiksaya dekaskesh jimag papi ausaum nuwish chichawa?
AGR0062_segmented.txt|33927|Dushiksa diyamu aents ikam batsatka nunu
AGR0062_segmented.txt|33928|Chicham kuwashat awa nunu eme anentsa diyashmau
AGR0062_segmented.txt|33929|Datsa aidau yaja wetatus anentaimbau
AGR0062_segmented.txt|33930|Yama nagkamku aganbau ausaum nuwish, ¿wanka papin aujin nipnumiash wenjash atsa juakainjash tawa?
AGR0062_segmented.txt|33931|Shiig pujumainchau dekapeawai wagki iina pujutaiji apatkam betekchau asamtai
AGR0062_segmented.txt|33932|Anentaimui nigka ayamtaik ima papi augtaiyai tusa tikish chichaman chichau aidauk dushiktaiyapi tatsui
AGR0062_segmented.txt|33933|Shig anentaimas pujatsui wagki tikish chichaman chichau asamtai niish diyamu
AGR0062_segmented.txt|33934|Agaju jikamsa augta nuna jimaja nuna tawai: chichama duka eme anenmamsa dekapeamu amainai ii nugka pujag nuwi: anentaimsam distajum aents América Latina batsatkau aina nunu segamainawai dekas kistian chichamash shiig chichakmi wajuk yaunchuk chichauk aajabi imatiksa tuinawai nuninak tuinawai chichaman etsejuinak dita chichame ima wagakua iman dekapenawai ¿agagbau tsentsakbauwa dusha wagka agagbauwaita muun utuimaish nuwigtush pipich utuimaish?
AGR0062_segmented.txt|33935|Jimag agagbauwa nunu ausam diismesh ¿amesh tu anentaime iina chichame eme anentsa diyashbauwa dusha?
AGR0062_segmented.txt|33936|Tikishnum agagmeshkam takamainaitme nunikam shiig ukumainaitme agagbau megkaekai tusam portafolionmin
AGR0062_segmented.txt|33937|Tikishnum agagmeshkam takamainaitme nunikam shiig ukumainaitme agagbau megkaekai tusam
AGR0062_segmented.txt|33938|Iniasta apa dukujai nuniashkumesh aents muun aina nunu wagkag jusha awa eme anendaisa niniashbau awa dusha
AGR0062_segmented.txt|33939|Tikishnum dekat: webnum nuniashkumesh tikishnum
AGR0062_segmented.txt|33940|Aiksamek, agagta tesamua nunui, webnum dekamu nuniashkumesh tikish ainamunum dekamu, chicham ina nugke tepajunum ayá nunu, inia chicham aina nuna dakitus diina nunu
AGR0062_segmented.txt|33941|Agkan awa nunui agagta chicham dekamu
AGR0062_segmented.txt|33942|Agagmi makichik texto expositivo-explicativo
AGR0062_segmented.txt|33943|Iina nugken iina chichamen chichau aidaun dushikinamu awa nunu pachisam agagtatkum dekatkauk anentaimsam diista wajuk agagtatme nunu
AGR0062_segmented.txt|33944|Agagtatme shiig antumain waji pachisam ujaktatame nunu
AGR0062_segmented.txt|33945|Agataiyai waji pachisa agaji nunu, tikish augmattsamush apatka diisaish augmattaya juka juna tawai tusa auk nuna tawai tusaishkam
AGR0062_segmented.txt|33946|Dekas nagkaemakiuwa nunu agatia
AGR0062_segmented.txt|33947|Wajuk nagkamnawa dutiksaik pachimtsuk agatia
AGR0062_segmented.txt|33948|Iwainamu: waji pachisaiya augmattsatji nunu iwainamu nuniaku wagka agaji dushakam
AGR0062_segmented.txt|33950|Wajaki augmattsatin (texto expositivo)
AGR0062_segmented.txt|33951|Iina nugke perunumak chicham aina nunu diyamak shiig kuwashtai, iina nugken ashi perunum awai 47 chicham aidau, untsu 37 juwaku ainawai. (I)
AGR0062_segmented.txt|33952|Loretonum ima senchi awai tikish chichaman chichau aidau, dekapamak 27, duka dekamui censo aikaku 2007
AGR0062_segmented.txt|33953|Aji 4 045 713 inia chicham chichau aidauti. (D)
AGR0062_segmented.txt|33954|Ima senchi chichamuwa duka juu ainawai quechua, aimara, asháninka, awajún nuwigtu shipibo. 10 tikish chichaman chichau awai duka imanikag kuashtachui 20 nuwigtu 200 dukeuchi
AGR0062_segmented.txt|33955|Tikish awai 1500 aents tumain: ashaninka ima kuashtai ajawai 400 000 ashi ijumjam. (D)
AGR0062_segmented.txt|33956|Yamai wainkaugme iinia chicham aidauk shiig kuashtai, shiig pegkejai ina pujutji diyamashkam. (C)
AGR0062_segmented.txt|33958|Aentsu daaji aidauk muun utuimai agatia nagkamku
AGR0062_segmented.txt|33965|Aninra wishati iki rekena joi tsosa ikain itan tosóaxon wishakin peobainribitiain itanribi tosó atanan naman peobainkinribi
AGR0062_segmented.txt|33967|Adeagta juju diisam wajaki augmattsatin takasta
AGR0062_segmented.txt|33968|Agagta wajaki augmattsatin iina chichame aina nunu pachisam nuwigtushkam ajandaisa niniashbau awa nunu pachisam
AGR0062_segmented.txt|33970|Agakuish tuu dekamainaita nunu
AGR0062_segmented.txt|33971|Agakum anentaimsata waji pachisam agagtatme nunu, nuwigtushkam wajuk agagtatme nunu
AGR0062_segmented.txt|33972|Agagta wajaki augmattsatin tujash shiig anentaimsam, antumain diisam
AGR0062_segmented.txt|33973|Tuke kajimatkipa nagkamku chichaktatam nunu nuwigtu ejapeantam chichaktatam nunu antsamek ashimkumesh wajuk ashimkattame nunu, antumain agagta
AGR0062_segmented.txt|33974|Takasta iina chichame imanikam dewatsuk (daa) (chicham ikaja emataishkam)
AGR0062_segmented.txt|33975|Mamiksa agagtin dista juju iniibau aina nujai
AGR0062_segmented.txt|33976|Agagta wajaki augmattsatin iina nugken chicham chichatai kuwashat aya nunu pachisam antsamek ina chichame chichajin dushikdayamu awa dushakam
AGR0062_segmented.txt|33977|¿Waji chicham aidauna agaknush dekau amainaitja?
AGR0062_segmented.txt|33979|Agakum adeagta muun utuimjai agatia nunu, antsamek daa aidaushkam ikaka chichatai aidaushkam
AGR0062_segmented.txt|33980|Nagkamku agagbau ajutjamui mamiksa augtai, yamai iwaintukta pataim, kumpajum nuniashkumesh tikish aentskesh nii anentaimauji dekatasam nunikam agajum aan pegkeg awasatagsam inagnamu
AGR0062_segmented.txt|33981|Ujakta agagbauwa nuna diis aimkatnume nuniak wajuk shijash augmatmainaita nuna titinme
AGR0062_segmented.txt|33982|Wajaki augmattsattag nunu jitusa diyamu
AGR0062_segmented.txt|33983|¿Agajum dusha shiig antumainkaik?
AGR0062_segmented.txt|33984|¿Muun utuimash takasumek, daa aidaush, achitkau aidaush?
AGR0062_segmented.txt|33985|¿Ame agajum dusha jutik aganjati tibaujaish betekkaik?
AGR0062_segmented.txt|33986|Agamunmash takasumek daa aidaush, achitmikatai aidaush, utuim muun aidush?
AGR0062_segmented.txt|33987|Ame anentaibau agagta agajum nunu pachisam
AGR0062_segmented.txt|33988|Anentain amasaja nunu, nuwigtu ame anentaibauwa nunujai anentaimsam agagta wajaki augmattsatin, iina nugken kuwashat chicham chichatai aya nunu pachisam
AGR0062_segmented.txt|33989|Tikishnum agagmeshkam takamainaitme nunikam shiig ukumainaitme agagbau megkaekai tusam portafolinmin
AGR0062_segmented.txt|33990|¡Yamaik umikume agajam ame augmatbauk!
AGR0062_segmented.txt|33991|Tikish aents, kumpajum aidaush iwaintukta amina takatjum chicham aidau aina nunu pachisam augmatam nunu
AGR0062_segmented.txt|33992|Wakan dakumkata ame wajasa chichamu ame agagbauwa nunu, nuwigtu iwaintukta kumpajum aidaushkam
AGR0062_segmented.txt|33993|Takatjumek iwaintumainaitme tikish aents aidaush dekatnume tusam ame takasum nuna anentaimas distinme tusam
AGR0062_segmented.txt|33994|Nuwigtush amina apa, duku batsatmaunum wajantam augmatmainaitme kumpagmesh, ame pujam nuwi tsanias jega aina nuwi batsatush antumainai
AGR0062_segmented.txt|33995|Wajuk dakumamkaiya iwainamainaita nunu
AGR0062_segmented.txt|33996|Augmattsata wajina pashisaya augmatua nunu
AGR0062_segmented.txt|33997|Wajuk abuewa nunu augmattsata
AGR0062_segmented.txt|33998|Senchi shinamuji dista, wajupa senchik chichaktame nuna shig antuktinme antuina nunu
AGR0062_segmented.txt|33999|Senchiji susata shiig, chichakta shiig paan antumain
AGR0062_segmented.txt|34000|Chichakmek uwejum ubushkata, ashi iyashjum aidaushkam ame chichamaujai betek egkemkati dakumabaunum
AGR0062_segmented.txt|34002|¿Wajuk takatash mamiksamea emaume juju takasum nuwish?
AGR0062_segmented.txt|34003|¿Tuu ima utugchatash inkugkume juju takatnumash wajaki augmatbaunmash?, ¿wajuk nankaikiume?
AGR0062_segmented.txt|34004|¿Tuu ima yupichuchish diismume?
AGR0062_segmented.txt|34005|¿Wajukeakmea unuimamush aan senchish unuimamainaitme?
AGR0062_segmented.txt|34010|Augmattsami antugdaisa pujuta nunu maaniamu atsuti tusa makichik agaja awetunitainum
AGR0062_segmented.txt|34012|Anak, papin 1° secundaria augtainum augnai yakat Huanta Ayacuchonum, nuwi pujus wainkae kuashat sujutai aidau takaidaun, nampenamu aidaun, apach umutain sujuinamunashkam jata utugchat muun ishamain wayamun dekainaitak sujamu atsusti tibaun dekainaitak antutsuk sujuidaun
AGR0062_segmented.txt|34013|Jata ishamain tamaun dekayaitak sujutai apujus sujuidau nuninak aents yantamchijin ditajai batsamin aidaujai kuashat tunaibau awai, tuja sujutai apujus pujuidau aidaun dutikmaitsui tusag chichaman aputuidau nuninak kuashat shig niiniashbau au, tujash bachikish dekaskeap tuinawa tusash antujuinatsui
AGR0062_segmented.txt|34014|Anak tawai anentaimag diis dekas juju utugchatak wamkes epegkea idaimainai aan muuntan utugchatan itagtamawai tusa
AGR0062_segmented.txt|34015|¿yanak tujash Anash yainkati tusash egakainta?
AGR0062_segmented.txt|34016|¿wajina pachisaya niish chichamainaita utugchatan epegkeatagsash?
AGR0062_segmented.txt|34017|Chicham agaja tikich aents awetittag nuwai unuimagtinuk municipio aniashkuish policía yaijatkati tusa segaku, nuniaku shig ujaktin wagka atsumaji dita senchijish wajii utugchat asamtaiya ipaaji ditash nuniaku apu chicham jintiagmauwa nunu uminkati ashi ii batsatkamu aidaush shig batsamnasti tusa
AGR0062_segmented.txt|34018|Chicham agaja awetunitain agawai municipion awetak nuniashkush Polician awetak agak agatui waji utugchat asamtaiya ipaawa nuna nuniak dekas chicham apu jintiagmauwa nunu uminkati ii batsatmaunmash nuniaku maak batsamsami tusa; tuja agak mamikia agawai chicham iwajaa agat aidaun wajuk ii chichamesh shijash chichataimpaita nuna diisa
AGR0062_segmented.txt|34019|Wajimpaita estado de emergencia tawa dusha, shig dekata takumek juwi dekata
AGR0062_segmented.txt|34020|Jitusa ausami agagbauwa nun
AGR0062_segmented.txt|34021|¿Chichamjumsa, takasa uyuma aneakas wekaetai aina nuwiyash juu jata iyagmataish tuna epeniaje?
AGR0062_segmented.txt|34022|Chicham jintiagmau artículo 137 Constitución tawa nuwi agagbau tawai, Iina pamukji Presidente niiyai ashi iina nugkenig chichamainuk utugchat ataish wajukmainaita nuna, waitkaniamu atai, utugchat iina nugken atai, nuigtush ashi nunu nugkanum batsamin aidauti utugchatnum jegajin niiyai chichaktata duka wajuk batsamsattaji nuna, nuna nuniak epenui ashi agkan
AGR0062_segmented.txt|34023|wekaesa takatai aidaunak, ijunmaun, agkan wekaetan, jegaa wainnaichat, nuniak kuitamamka wekaetanash
AGR0062_segmented.txt|34024|Jata iyagbaunum iina nugke Perunmak, ependae juju chichamjumasa wekaetai aidau: aga jinki wekaetai aidau, uchi wasugmitkaku awekautai aidau nuigtush etsa mamikiamu wekaenaschati timaunum jinmau aidau
AGR0062_segmented.txt|34025|Juka ependae shig senchi jaamu au asamta jata Covid -19, tawa nunu kuashat jinamun itae nuniak ampimatai aidaush kakajus ampinimainchau waigke
AGR0062_segmented.txt|34026|Tuja juju chicham wainka yujaschami tusa jintiagmauwa nunu shig awagkagtatsui kashi antsaik kashikmaschakam, utugchat atsamunum shig uyumaneakas pujutia nunika batsatchau asa kuashat aents aidau tutitag dekapenawai; tujash pegkeja duka shig ii tsawan dukap jiintsuk ina jeen batsatkuik jata imanikaik utsunigchattaji nuniaku coronavirus tawa duka imijiaktatji
AGR0062_segmented.txt|34027|Agagbauwa nunu jimaja ausam shig antuku asam yamai sapagkeata tuwita dekaskenum chicham chichau, aantsamek aikta iniibau aina dushakam
AGR0062_segmented.txt|34028|Chicham jintiagmau takantsashti tusa juu jata ishamain wainjama nunu uwemtugmi tabaunum
AGR0062_segmented.txt|34029|Yujumak sumaktagsa yutai aidau sujutainum jinbau
AGR0062_segmented.txt|34030|Iina patayi jeen tuwaka ijunat
AGR0062_segmented.txt|34031|¿Tuna unuimagti tusaiya agagmauwaita ausaum dusha?
AGR0062_segmented.txt|34032|Utugchat waya nunu pachisa augmatmau
AGR0062_segmented.txt|34033|Utugchat nagkaema nuna shig etsejak, nuigtu wajuk depetmainaita nunu
AGR0062_segmented.txt|34034|Wajina emegkajash iina nugkenish emawa nuna etsejak
AGR0062_segmented.txt|34035|¿Waji anentaiyai juju agagbaunash iwainawa juna agaja dusha utugchatnum batsatmauwa nunash?
AGR0062_segmented.txt|34036|Agagbau ausa inagnakmesh, ¿aminash tuwa anentai ajutjamua utugchatnum batsatmauwa dusha?
AGR0062_segmented.txt|34038|Apa nuniashkumesh aents muun aidau iniasta, wagka antuinatsua nuigtush ajantusash diinatsua ishamain jatanum batsamna nunash, nuigtush chicham umiashmaunmash wajii utugchat amainaita ii batsatkamunmash nunu
AGR0062_segmented.txt|34040|Ame juwi agamainchau dekapeakmek papi wordnum agamainaitme nunikam ukumainaitme amina portafolionmin
AGR0062_segmented.txt|34042|Web tawa nuwi wayam diista nuwishkam unuimatai agakbauwai nujai apatkam shig pantak antuktatme antsamek unuimagtatme
AGR0062_segmented.txt|34044|Municipiu aniashkumesh comisaria papii agatjata nuniakum ujakta utugchat awa nunu nuniakum tita dekas chicham jintiagbau awa nunu uminkau ati tusam ii batsatkamu shig juwaktinme tusam
AGR0062_segmented.txt|34045|Tuja nunu takastatkumek dekatkauk shig ausam diista agakbau nugkan awa nunu
AGR0062_segmented.txt|34046|Yaaya agatji nunú segami ii atsumamu aidau
AGR0062_segmented.txt|34047|Waji segamji duka makishkinuchu atatui, ashi aents makichik batsatkamunum batsamin aidaunu
AGR0062_segmented.txt|34048|Chicham papiinum agaja awetunitai aina duka shig ajantunisa eme anendaisa agataiyai, nuniaku makichik chichamkesh yapajitsuk waji segamji nunu pachisa awetutaiyai
AGR0062_segmented.txt|34049|Shig daa mamikia yaa aentsu awetaji nunu
AGR0062_segmented.txt|34050|Shig ujanui wagka papi agajaish awetaji, waijina yaijatkati tusaiya
AGR0062_segmented.txt|34051|Yaakta daaji nuigtu tsawanta daji
AGR0062_segmented.txt|34052|Yaa awetaji nunu wajinma takauwaita Yaa awetaji nuna daaji
AGR0062_segmented.txt|34053|Nagkamattaku agamu: papin aga nunu iwainmamui nuniak wajina pachis agawa nuna iwainawai
AGR0062_segmented.txt|34054|Agamu iyashi: jujuig agataiyai wagka segaji pamukush wajinma yainkati tusaiya taji nuigtush, waji utugchat akuiya yainkati taji nunu
AGR0062_segmented.txt|34055|Wajina segamua: wajina segamua nuna shig mamikis pantak iwainawai
AGR0062_segmented.txt|34056|Kumpama ukuamu: chicham pegkeg agatja ukuamu
AGR0062_segmented.txt|34058|Huanta pujusan, tsawan 20 nantu octubretin
AGR0062_segmented.txt|34060|Juna agatjama duka Ana Tapia, ayamtai Artemio Sánchez López aujin yakat Qatupata tawa nuiya, segajame iwaintuktagsan wi puyatjusa diyamua nuna nuigtu wi batsatkamunmaya muun aidaun jetemjakun
AGR0062_segmented.txt|34061|Juna pachisan agatjame muun Comisariu iwaintakun waji sujutai aina nuwi kuashat aents aidau ina apuji chicham jintiaja umikmaun antugtsuk dita wakegamun takainawai jega batsatkamun yantamchijin utugchatnum batsatmauwa nunash dekayaitak, antsag machikish wenin epemakagkesh, ikakankesh yujainatsui aents aidaushkam (I)
AGR0062_segmented.txt|34062|Nunu utugchatnum wijai batsamin aidau kuashat tudaiyinawai sujutan apujus takau aidaujai tujash sujutain batsas batsatuk nunu chicham tuinam dita aents kuitamkati tusa iwayamujijai ijunag kuashat tutitag wajainawai chichaman tujutii tusa, aantsag juka shig ishamain wajase anenjas wekaemainchau Covid-19, achimamain kuashat nampeamu awai. (C)
AGR0062_segmented.txt|34063|Nunu ishamain abaunum muun Comisario, amina ujajame wajuk juju epegmainaita utugchat awa nunu, suntajum ishiakta dutikam dita yaa aentsua antuinatsua nuna achikag suwimkan susa jiktinme (P)
AGR0062_segmented.txt|34064|See tajame juju chichaman awetajam juu diisam ame yaijatkata ii atsumamua nunu. (D)
AGR0062_segmented.txt|34065|Ana Tapia Ñaupa Papii aujin ayamtai Artemio Sánchez López tawa nuwiya
AGR0062_segmented.txt|34069|Shait tabau apugtamu (uso de la coma)
AGR0062_segmented.txt|34070|Etsegtin niimen : wajukuita niime nuna augmatu daa aidaunun
AGR0062_segmented.txt|34071|Ayamjumkatin atsumamu shiig utugchatai
AGR0062_segmented.txt|34072|Etsegtin mamikis : daa niimen pachis augmatuii tikishjai yapajinau ati tusa
AGR0062_segmented.txt|34073|Chichaman umichu aidau ishamain aidau
AGR0062_segmented.txt|34076|Papii agaja awemaku juju machik tawa nunu aputunawai
AGR0062_segmented.txt|34077|Machik ayamtai apugnawai batsatkamu daaji tsawanta dajijai akankatagsa
AGR0062_segmented.txt|34078|Huanta pujusan, tsawan 20 nantu octubre de
AGR0062_segmented.txt|34079|Kumpaman ukuakun nuwishkam shait tawa nunu apugtaiyai
AGR0062_segmented.txt|34080|Atak wainiami tusan shiig anentsan segajame juju chicham ujaniaku agataiya nuwi
AGR0062_segmented.txt|34081|Papiinum agaja ujanitainum segamta utugchatnum batsatmau aig chichaman intimki aents yujaina nunu wajuk emegkaumainaita nunu agagta
AGR0062_segmented.txt|34082|Aneaku ata papi agakmek pamuk awetakum agamaina nunu anentaimjam agagta, duwi shiig chicham jintiajam agagtatme
AGR0062_segmented.txt|34083|Juju kajimatkipa wajuk nagkama agataimpaita nunu eke agatsuk
AGR0062_segmented.txt|34084|Waji titag tame nunu mamikiam agagta, waji titagsamea agame nuigtu yaayá agatme
AGR0062_segmented.txt|34085|Anentai shiig pantak iwainakbau, pachimtsuk agaja ujanitai agagta; wainkam nunu chichamak patakam agajaipa
AGR0062_segmented.txt|34086|Wajuk nagkama agataimpaita nunu pataetusam agagta (chicham yakin wetin, waji pachisam agame, anentai iyashi, waji segame, kumpama ukuamu), shiig mamiksa wajuk nagkamattame nuigtu wajuk amuktatme nunu anentaimsam
AGR0062_segmented.txt|34087|Shiig dekaam wajuk agagtatme chicham anentain yapajia chichaush dushakam diista
AGR0062_segmented.txt|34089|Agaja emakum tuke diista shijash agajam emam anentai betek agagchamukesh amainai nunu ejetagsam nuigtu papaja anentai agagmau atii
AGR0062_segmented.txt|34090|Agagtatkumek dekatkauk juju iniibau aina nunu diista
AGR0062_segmented.txt|34091|¿Yaayá papiish agagmea awetittame?
AGR0062_segmented.txt|34092|Dekau ata pamuku daaji yaayá agatjattame nunu
AGR0062_segmented.txt|34093|¿Waji utugchatnuma agatme nunu ujakta?
AGR0062_segmented.txt|34094|¿Wajuk epegmainai tusamea tame nunu segata?
AGR0062_segmented.txt|34095|¿Wajuk chichamash papagmesh agagtatme nunu agagta
AGR0062_segmented.txt|34096|Papii agaja ujanitai agagta takumek dekatkauk agatjata pamukjum segakum, antsamek ujakum utugchat awa nunu nuigtushkam atsumamu ujakum wajuk umimainaita utugchatnum batsatbau pachisa chicham jintiaja umikbauwa dusha
AGR0062_segmented.txt|34097|Batsatkamu daaji tsawanta dajijai
AGR0062_segmented.txt|34099|Iwainakta agagbaujum amina pataimijai aniashkumesh muun aidaujai dita wainkag esetugmatnume tuwi dewakume nuna
AGR0062_segmented.txt|34100|Juju agagbauwa nuwi agagtinme nunu diisam ameshkam aan senchi unuimagminum
AGR0062_segmented.txt|34101|¿Anentaish shiig papasaik najanamuit papii agaja segamtai aina nuwish?
AGR0062_segmented.txt|34102|¿Anentaish awak juju papii agaja awetunitaiya nuwish?
AGR0062_segmented.txt|34103|¿Paankek iwainakmauwait utugchat pachisaish?
AGR0062_segmented.txt|34104|¿Segambau agagmaush paan auntumainak tawa?
AGR0062_segmented.txt|34105|¿Chicham agagbau aina dusha chicham shiig agagtasa mamikia takatai aina dusha iwayamukait?
AGR0062_segmented.txt|34106|¿Awajunnum wajuk agataiyaita dusha betekak agagbauwait?
AGR0062_segmented.txt|34107|Augmattsata nuniakum tuwi esemainaita dushakam tita
AGR0062_segmented.txt|34108|Correo tutaiya nunu inimsam dekata yaaya papi agajam awetittame nunu
AGR0062_segmented.txt|34109|Yamai anentai yajuakam agagta papi ujanitai dekatkauk agatjata pamuk segakum, antsamek ujakum utugchat awa nunu nuigtushkam atsumamu ujakum wajuk umimainaita utugchatnum batsatbau pachisa chicham jintiaja umikbauwa dusha
AGR0062_segmented.txt|34110|Ari pimatakero payero sankenarentsipana timatsiri, pikempoyero aka portafolio
AGR0062_segmented.txt|34111|Egkekta chicham chichakam tuwita iman agagbaush: utugchat pachisam wagka chicham jintiaja umikmi tusa pamuk umikbaush umimainaita nunu, nuwigtu iwainakta red social tutaiya nuwishkam tikich aents aidau wainak dekatnume
AGR0062_segmented.txt|34112|Antsamek iwainakta amina pataimin, ame batsatkamu aidaunmaya papi agaja awetunitai agajum nunu
AGR0062_segmented.txt|34113|Shiig papasam chichakta agagbaujum waji pachismea agajume nunu
AGR0062_segmented.txt|34114|Wajuk chicham achimtikmainaita tikich anentaijai dushakam iwayata
AGR0062_segmented.txt|34115|Estsegkata ame wajuk anentaimsamea agajume juju segamkumesh
AGR0062_segmented.txt|34116|Shiig paan chichaka egkekbau ati ame agagbauwa nunu, tikich aents antakush paantak antumaina nunu
AGR0062_segmented.txt|34117|Iyashnum buchitka waji chichaji nunu aintsa chichakta
AGR0062_segmented.txt|34118|¡Yamaik amukume papi agaja ujanitaig!
AGR0062_segmented.txt|34120|¿Tuu aintsamea jukiume juna unuimagtajai tusamesh?
AGR0062_segmented.txt|34121|¿Waji senchimtikaume ame dekamugmesh juju agaja chicham akuptainmash?
AGR0062_segmented.txt|34122|¿Tuwi utugchatash dekapjaume juju agaja chicham ujanitainmash?, ¿tujash wajuk unuimajume?
AGR0065_segmented.txt|34161|Lucila Quispe Mallasca (Bakichik muun bakajijai)
AGR0065_segmented.txt|34162|Alessandra Loli Carrillo (Ese Ejja augmatbau)
AGR0065_segmented.txt|34170|Mina wakesa augtaig 2019
AGR0065_segmented.txt|34172|Libro Mina wakesa augtaig 2019 tabauwa duka aminui
AGR0065_segmented.txt|34174|Antsamek tikich augmatbau aidaushkam wainkattame
AGR0065_segmented.txt|34175|Nuwigtu, I Concurso de textos para Mis lecturas favoritas tabaunum jintinkagtin aidau agagbaushkam pachiamui
AGR0065_segmented.txt|34176|Baki bakichik augmatbau aina duka takastin umigkamu minawai, ame jeemin umiktin aniashkumesh ame papii autaigmin umiktin
AGR0065_segmented.txt|34177|Juka yaimpaktatui ausa antamunum
AGR0065_segmented.txt|34179|¿Dekaukum takash chichaman etseja nunu?
AGR0065_segmented.txt|34180|Jasta diismi uchi waji tuwinawaki nunu
AGR0065_segmented.txt|34181|Takashun pachis uchi aidau tuinamu
AGR0065_segmented.txt|34182|Ashaninkatik, yumi yutamunum namaka yantamen takash shinakuig kuyuattawapi tinuji antsaik namak makuish jiinnuji
AGR0065_segmented.txt|34183|Tujash, takash esatnum ikam shinakuig apajuin yumi yutugti tusayap segawa tinuji, tukee yutau asamtai
AGR0065_segmented.txt|34184|Nuwigtu numi yagkujamu tsawantin takash washukin wainkuik kuntin ikamia mautai tsawanji jeganteapi tinuji
AGR0065_segmented.txt|34185|Awajún aidautik takash shinuinakuig yutugtatuapi tinaitji
AGR0065_segmented.txt|34186|Untsu takash muun jegaa waya pujau wainkuik pataa jakachagtipash tinaitji wagki tunchi aidau takashui magkagtin asagmatai aents kajegkantau inamjam
AGR0065_segmented.txt|34187|Untsu takashu uchiji waya pujau wainkuik puyattnatsui
AGR0065_segmented.txt|34188|Shipibo aidautinmak, takash yaig shinakuig, yumi senchi yutugtatuapi tinaitji
AGR0065_segmented.txt|34189|Untsu takash shiig muun aidau shinuinakuig abau tepeattawai tinuji
AGR0065_segmented.txt|34190|Tuja uchi nuwaush takashu detsepe yagku ajaun igkuakuig jaanchin shiijap adornojin aputin atinaita tinuji
AGR0065_segmented.txt|34191|Nuna dekaidau asag nuwauchi apaji aidauk nawanjinak pijipji yumijiyai jiin yakau ainawai, antsag takashu jukiag uwejen takashui jaipin ainawai
AGR0065_segmented.txt|34192|Nunik nagkanak nuwa uchuchijin ijagmitkau ainawai
AGR0065_segmented.txt|34193|Aimaratik takash pushujin muun nugka pukuja umiamunum wainkuik shiijap ajak tujuagtatua tunawai, untsu takash yaig yagkuwaitkuig esatap atatua tunawai
